hour,electricity_production,heat_production,refrigeration_produced,purchased_electricity,heat_stored,electrical_efficiency,thermal_efficiency,carbon_credits,fuel_blend_ng,fuel_blend_h2,fuel_blend_biomass,model_cost
3680,0.03484780866104706,0.13939123464418823,0.5575649379487021,2.2560713978809757,9.408177873579048e-10,,,0,0,0,0,2729987.098184517
3681,0.03536711531614325,0.141468461264573,0.5658738438499069,2.512495924366472,9.616563866297378e-10,,,0,0,0,0,2729987.098184517
3682,0.0327265312400151,0.1309061249600604,0.5236244989460866,2.8453703677137927,9.48997736130373e-10,,,0,0,0,0,2729987.098184517
3683,0.040003024607621465,0.16001209843048586,0.6400483927151588,2.981239362663402,9.483414734839596e-10,,,0,0,0,0,2729987.098184517
3684,0.04042496444713082,0.16169985778852328,0.6467994298799102,3.26528045780979,9.759884935655835e-10,,,0,0,0,0,2729987.098184517
3685,0.039906097838872494,0.15962439135548998,0.6384975635919693,3.218195307982015,1.0640678616308466e-09,,,0,0,0,0,2729987.098184517
3686,0.0408726297667699,0.1634905190670796,0.6539620757154264,3.49255130659624,1.0152142605239643e-09,,,0,0,0,0,2729987.098184517
3687,0.042558529647686624,0.1702341185907465,0.6809364736922601,3.2478786724276136,9.793391676298271e-10,,,0,0,0,0,2729987.098184517
3688,0.040978923766966144,0.16391569506786458,0.6556627794027243,3.277598486390862,9.64201946542612e-10,,,0,0,0,0,2729987.098184517
3689,0.0398641791090224,0.1594567164360896,0.6378268649621656,3.114915257075747,9.415855661298829e-10,,,0,0,0,0,2729987.098184517
3690,0.0406162240621903,0.1624648962487612,0.6498595839268188,2.7509464843605325,9.489530294358837e-10,,,0,0,0,0,2729987.098184517
3691,0.04256308164370266,0.17025232657481065,0.6810093056743143,2.5707609150471917,9.126871019778941e-10,,,0,0,0,0,2729987.098184517
3692,0.042340175072238445,0.16936070028895378,0.6774428004734119,2.3102704908699185,8.833792085875271e-10,,,0,0,0,0,2729987.098184517
3693,0.03869809450375116,0.15479237801500464,0.6191695109128359,1.8750484879304394,9.019567259011786e-10,,,0,0,0,0,2729987.098184517
3694,0.04063678107924683,0.1625471243169873,0.6501884962131267,1.40434148294198,9.098576064051128e-10,,,0,0,0,0,2729987.098184517
3695,0.031636786234802726,0.1265471449392109,0.506188578621901,1.2901909216811454,9.258348787963501e-10,,,0,0,0,0,2729987.098184517
3696,0.03743278390346686,0.14973113561386744,0.598924541814896,1.1826502235781928,8.920889100427439e-10,,,0,0,0,0,2729987.098184517
3697,0.0304641947389339,0.1218567789557356,0.4874271150780601,1.1150307723679769,8.694986943351593e-10,,,0,0,0,0,2729987.098184517
3698,0.02536525469129252,0.10146101876517008,0.4058440737763887,1.0288018238157735,9.031986464991077e-10,,,0,0,0,0,2729987.098184517
3699,0.028241157189471004,0.11296462875788402,0.4518585134651553,1.1518164208491786,9.662202122724e-10,,,0,0,0,0,2729987.098184517
3700,0.02346257912154473,0.09385031648617892,0.3754012652948378,1.0979391748584684,9.310903228851954e-10,,,0,0,0,0,2729987.098184517
3701,0.03671921475448547,0.14687685901794187,0.5875074350348033,1.3369399474509907,9.355717324688731e-10,,,0,0,0,0,2729987.098184517
3702,0.03145160337717861,0.12580641350871444,0.5032256534083008,1.8214582710357263,9.000931926355334e-10,,,0,0,0,0,2729987.098184517
3703,0.024870554966404744,0.09948221986561898,0.3979288783459559,1.758532470623054,9.146000423469449e-10,,,0,0,0,0,2729987.098184517
3704,0.027267496603364888,0.10906998641345955,0.436279944359397,2.070126198892106,9.473794080842312e-10,,,0,0,0,0,2729987.098184517
3705,0.030627485806608915,0.12250994322643566,0.4900397718843006,2.6582194931781444,9.496147316297631e-10,,,0,0,0,0,2729987.098184517
3706,0.03820848498269211,0.15283393993076844,0.6113357587907605,2.74349676030103,9.427696751199062e-10,,,0,0,0,0,2729987.098184517
3707,0.03580914387008091,0.14323657548032365,0.5729463010366598,2.8816232514380204,9.314599409899044e-10,,,0,0,0,0,2729987.098184517
3708,0.03690426955999951,0.14761707823999803,0.5904683118972194,3.167832049600888,9.390650789650297e-10,,,0,0,0,0,2729987.098184517
3709,0.0345789197640739,0.1383156790562956,0.553262715226998,3.151546578072832,9.39700096766234e-10,,,0,0,0,0,2729987.098184517
3710,0.04403013219654195,0.1761205287861678,0.7044821140563275,3.3209217827477677,9.498865982318713e-10,,,0,0,0,0,2729987.098184517
3711,0.04270212508155425,0.170808500326217,0.6832340006383137,3.2904345251437848,9.178267717297064e-10,,,0,0,0,0,2729987.098184517
3712,0.049662120813402016,0.19864848325360807,0.7945939322532272,3.1634205435456906,8.961544671203817e-10,,,0,0,0,0,2729987.098184517
3713,0.04125759567717047,0.16503038270868187,0.6601215297986187,3.104917843202814,9.032542514965098e-10,,,0,0,0,0,2729987.098184517
3714,0.039675348282659575,0.1587013931306383,0.634805572044723,2.9132677482154534,8.574361497930589e-10,,,0,0,0,0,2729987.098184517
3715,0.04600375559914193,0.18401502239656772,0.736060088037046,2.477532199597926,9.217349972174146e-10,,,0,0,0,0,2729987.098184517
3716,0.03542995947540631,0.14171983790162523,0.5668793508095635,2.2579236562781277,9.030263985228795e-10,,,0,0,0,0,2729987.098184517
3717,0.03754217752256693,0.15016871009026772,0.600674839114065,2.0657971485265545,9.317723862513677e-10,,,0,0,0,0,2729987.098184517
3718,0.035418101827476275,0.1416724073099051,0.56668962846919,1.5803743705068622,9.102505257525055e-10,,,0,0,0,0,2729987.098184517
3719,0.03512055677294261,0.14048222709177044,0.5619289077275362,1.5475583688599748,8.776654159806311e-10,,,0,0,0,0,2729987.098184517
3720,0.02621107746074375,0.104844309842975,0.4193772382692183,1.3874279195312222,8.923580940459774e-10,,,0,0,0,0,2729987.098184517
3721,0.029388508387527688,0.11755403355011075,0.4702161332522305,1.1736086095513873,8.902057939983939e-10,,,0,0,0,0,2729987.098184517
3722,0.028419425663001235,0.11367770265200494,0.4547108099809935,1.2842964401473398,8.574379925966199e-10,,,0,0,0,0,2729987.098184517
3723,0.0360974296833105,0.144389718733242,0.5775588741610531,1.0939312665835967,8.395579749038396e-10,,,0,0,0,0,2729987.098184517
3724,0.02430107933159245,0.0972043173263698,0.3888172678910939,1.1836134823362248,8.893032869079858e-10,,,0,0,0,0,2729987.098184517
3725,0.029376437812991214,0.11750575125196486,0.470023003531389,1.4228375783150473,9.432324026448329e-10,,,0,0,0,0,2729987.098184517
3726,0.028165849170489393,0.11266339668195757,0.4506535858469814,1.5932592834214598,9.31353964977126e-10,,,0,0,0,0,2729987.098184517
3727,0.029458248319116274,0.1178329932764651,0.4713319716516697,1.9353537678814536,9.808563155858032e-10,,,0,0,0,0,2729987.098184517
3728,0.03489616439299153,0.13958465757196611,0.5583386294770398,2.3231497923145725,9.605371713482935e-10,,,0,0,0,0,2729987.098184517
3729,0.03524631893300189,0.14098527573200756,0.5639411023323666,2.550389672859511,9.215369271885354e-10,,,0,0,0,0,2729987.098184517
3730,0.03175582316882364,0.12702329267529455,0.5080931699836357,2.888677236611593,8.953437659201769e-10,,,0,0,0,0,2729987.098184517
3731,0.03371164207157635,0.1348465682863054,0.5393862725982435,2.933458971411767,8.553983449137376e-10,,,0,0,0,0,2729987.098184517
3732,0.036318608911919875,0.1452744356476795,0.5810977416185386,3.3077349753385192,8.575221135560714e-10,,,0,0,0,0,2729987.098184517
3733,0.040807093988636745,0.16322837595454698,0.6529135026292714,3.1636982802038673,8.81928670125678e-10,,,0,0,0,0,2729987.098184517
3734,0.03923202005023941,0.15692808020095764,0.6277123200090436,3.43679824519874,8.646080058845045e-10,,,0,0,0,0,2729987.098184517
3735,0.04231497696698698,0.16925990786794792,0.6770396304724463,3.235896664860457,8.684790729158108e-10,,,0,0,0,0,2729987.098184517
3736,0.04556783619994831,0.18227134479979323,0.7290853777229401,3.1781240143752147,9.231234085379439e-10,,,0,0,0,0,2729987.098184517
3737,0.03795661416373959,0.15182645665495836,0.6073058254126815,3.090430061546279,9.457355373809167e-10,,,0,0,0,0,2729987.098184517
3738,0.039993925853742215,0.15997570341496886,0.6399028127682147,2.988204326154584,9.345631390583139e-10,,,0,0,0,0,2729987.098184517
3739,0.041379229199359296,0.16551691679743719,0.6620676664162235,2.343417096377688,9.12499671052932e-10,,,0,0,0,0,2729987.098184517
3740,0.03838042590919113,0.1535217036367645,0.6140868138262746,2.300914723424662,8.865085101391732e-10,,,0,0,0,0,2729987.098184517
3741,0.03403898276701013,0.13615593106804053,0.5446237232253535,1.9772781845025882,8.939879444858497e-10,,,0,0,0,0,2729987.098184517
3742,0.03743289522945667,0.14973158091782668,0.5989263228003673,1.834188104048456,8.83141918445769e-10,,,0,0,0,0,2729987.098184517
3743,0.02884652408933002,0.11538609635732008,0.4615443845852756,1.2554500576455243,8.700681981042056e-10,,,0,0,0,0,2729987.098184517
3744,0.031102357414217574,0.1244094296568703,0.497637717563802,1.2439307603069703,8.79756564930787e-10,,,0,0,0,0,2729987.098184517
3745,0.02684400166060489,0.10737600664241956,0.4295040253814397,0.9626458919797917,9.018977798715034e-10,,,0,0,0,0,2729987.098184517
3746,0.026877461182246896,0.10750984472898759,0.4300393780081081,1.1248196577954637,8.939249293028442e-10,,,0,0,0,0,2729987.098184517
3747,0.026409435976204057,0.10563774390481623,0.422550974838878,1.4067926030940445,8.73639316729638e-10,,,0,0,0,0,2729987.098184517
3748,0.024657549028701528,0.09863019611480611,0.3945207836944779,1.3323984879764135,8.526338855721263e-10,,,0,0,0,0,2729987.098184517
3749,0.0340013565988852,0.1360054263955408,0.5440217047594597,1.394856784788632,8.381081993282646e-10,,,0,0,0,0,2729987.098184517
3750,0.030998333649454715,0.12399333459781886,0.4959733376722212,1.7582510516123873,8.141360963787063e-10,,,0,0,0,0,2729987.098184517
3751,0.02957337944534131,0.11829351778136524,0.4731740683073153,2.0108744363288196,1.0216776745627277e-09,,,0,0,0,0,2729987.098184517
3752,0.03070932557374182,0.12283730229496728,0.4913492078427256,2.093892782102325,1.0510666333984114e-09,,,0,0,0,0,2729987.098184517
3753,0.027186122219210025,0.1087444888768401,0.4349779546815215,2.421857350442427,1.0264945034260314e-09,,,0,0,0,0,2729987.098184517
3754,0.033502620645086176,0.1340104825803447,0.5360419296616548,2.716575526533295,9.879134194117918e-10,,,0,0,0,0,2729987.098184517
3755,0.03475723226715528,0.13902892906862113,0.5561157155541798,3.1377515058298355,9.569340716849632e-10,,,0,0,0,0,2729987.098184517
3756,0.03241079711969413,0.1296431884787765,0.518572753325917,3.2926957111033612,9.158102567160133e-10,,,0,0,0,0,2729987.098184517
3757,0.045104288435454165,0.18041715374181666,0.7216686142411363,3.4283835937087637,8.887267967983668e-10,,,0,0,0,0,2729987.098184517
3758,0.03952428425606047,0.15809713702424188,0.632388546578876,3.4748469208085457,9.451051815952872e-10,,,0,0,0,0,2729987.098184517
3759,0.04218408185687322,0.1687363274274929,0.6749453089709352,3.2407658699064497,9.176956391475962e-10,,,0,0,0,0,2729987.098184517
3760,0.04762627251567764,0.19050509006271055,0.7620203590022416,3.1772345626735854,9.431654663787948e-10,,,0,0,0,0,2729987.098184517
3761,0.04549918776737624,0.18199675106950497,0.7279870030143931,3.093670031525755,9.68975995839474e-10,,,0,0,0,0,2729987.098184517
3762,0.041469584822800935,0.16587833929120374,0.6635133558270246,2.674297772722816,1.0016178430906605e-09,,,0,0,0,0,2729987.098184517
3763,0.0398048073515856,0.1592192294063424,0.6368769166868802,2.4066037656036117,9.908003760976282e-10,,,0,0,0,0,2729987.098184517
3764,0.044246329979963674,0.1769853199198547,0.7079412786835211,2.216252792595209,9.865148256980207e-10,,,0,0,0,0,2729987.098184517
3765,0.03341548355083943,0.13366193420335773,0.5346477357040502,2.149661276430261,9.943426260726007e-10,,,0,0,0,0,2729987.098184517
3766,0.03816978285872329,0.15267913143489317,0.6107165249479014,1.9130220330602168,9.69992705710495e-10,,,0,0,0,0,2729987.098184517
3767,0.03775718159364887,0.15102872637459547,0.6041149046301209,1.2904431174775448,9.542685393973538e-10,,,0,0,0,0,2729987.098184517
3768,0.029273802380149816,0.11709520952059926,0.4683808370613515,1.215268935134485,9.54834840334456e-10,,,0,0,0,0,2729987.098184517
3769,0.02896915442175422,0.11587661768701688,0.4635064697909344,1.0232440054576895,9.489783714051e-10,,,0,0,0,0,2729987.098184517
3770,0.029082624179481882,0.11633049671792753,0.4653219858246986,1.1361282449766323,9.525899521767244e-10,,,0,0,0,0,2729987.098184517
3771,0.02894527412861087,0.11578109651444347,0.4631243849102254,1.2610002699212794,9.667016536125369e-10,,,0,0,0,0,2729987.098184517
3772,0.03135458329961633,0.12541833319846532,0.5016733320602201,1.3010836539836277,9.38638018156584e-10,,,0,0,0,0,2729987.098184517
3773,0.028262503211821714,0.11305001284728686,0.4522000505760942,1.4812134059869086,9.19555790962207e-10,,,0,0,0,0,2729987.098184517
3774,0.026334573096077826,0.1053382923843113,0.4213531687147296,1.6452145443112016,9.023752847743822e-10,,,0,0,0,0,2729987.098184517
3775,0.029151774960976932,0.11660709984390773,0.4664283985929727,1.8951583688193763,8.820067662772733e-10,,,0,0,0,0,2729987.098184517
3776,0.03343804888759139,0.13375219555036555,0.5350087812869989,2.3925726956122673,8.755351262033983e-10,,,0,0,0,0,2729987.098184517
3777,0.03451308579697062,0.13805234318788248,0.552209371877131,2.658410101635548,8.651757813184255e-10,,,0,0,0,0,2729987.098184517
3778,0.03610055202742849,0.14440220810971396,0.577608831783544,2.8714154162011583,8.34517671511361e-10,,,0,0,0,0,2729987.098184517
3779,0.0365580987553785,0.146232395021514,0.584929578032923,2.9814715595758243,9.53676297212798e-10,,,0,0,0,0,2729987.098184517
3780,0.03439942250284879,0.13759769001139516,0.5503907586039514,3.2515478437881473,9.983438131126547e-10,,,0,0,0,0,2729987.098184517
3781,0.04365138684767289,0.17460554739069156,0.698422188853951,3.4369410229808577,9.655813790051567e-10,,,0,0,0,0,2729987.098184517
3782,0.04179198908869202,0.16716795635476808,0.6686718246254089,3.3026417860534694,9.424959807849643e-10,,,0,0,0,0,2729987.098184517
3783,0.040826620651508425,0.1633064826060337,0.6532259291724755,3.427099482963277,9.674220721419855e-10,,,0,0,0,0,2729987.098184517
3784,0.041041740216342965,0.16416696086537186,0.6566678427787778,3.1281627574101343,9.339061717468037e-10,,,0,0,0,0,2729987.098184517
3785,0.0387444473590567,0.1549777894362268,0.6199111570418487,3.0852308959945227,9.039442456827741e-10,,,0,0,0,0,2729987.098184517
3786,0.04108737581807913,0.1643495032723165,0.6573980122110178,2.932222288818361,8.919953162851905e-10,,,0,0,0,0,2729987.098184517
3787,0.04261840298929807,0.17047361195719227,0.6818944465965301,2.5879138044555416,9.170590870477786e-10,,,0,0,0,0,2729987.098184517
3788,0.040356055927550614,0.16142422371020246,0.6456968940918983,2.3238268607016592,8.917782150924928e-10,,,0,0,0,0,2729987.098184517
3789,0.03492506195873587,0.13970024783494348,0.5588009903624047,1.7648571405366755,8.898265304045923e-10,,,0,0,0,0,2729987.098184517
3790,0.036745240763066324,0.1469809630522653,0.587923851397547,1.4669309248769014,8.714345706158859e-10,,,0,0,0,0,2729987.098184517
3791,0.03188585281245521,0.12754341124982085,0.5101736438121881,1.569050972613264,8.918081500453715e-10,,,0,0,0,0,2729987.098184517
3792,0.03108619215865658,0.12434476863462632,0.4973790734572548,1.2635012470953806,8.997877836793873e-10,,,0,0,0,0,2729987.098184517
3793,0.032706902695799095,0.13082761078319638,0.52331044140199,1.2638188084389037,9.776136898808302e-10,,,0,0,0,0,2729987.098184517
3794,0.02956239189660114,0.11824956758640456,0.4729982693870702,1.0224359112193715,9.685990806822507e-10,,,0,0,0,0,2729987.098184517
3795,0.031038503991050036,0.12415401596420014,0.4966160631035287,1.1551492105531302,9.401660982712354e-10,,,0,0,0,0,2729987.098184517
3796,0.03281049371309642,0.13124197485238567,0.5249678977732822,1.3484830912819252,1.0053441770640326e-09,,,0,0,0,0,2729987.098184517
3797,0.02204192014998496,0.08816768059993985,0.3526707210084023,1.6421896781770176,1.0404310621676411e-09,,,0,0,0,0,2729987.098184517
3798,0.03179749688494002,0.12718998753976007,0.5087599490269936,1.7124417362627629,1.0463727196478292e-09,,,0,0,0,0,2729987.098184517
3799,0.027705644760618677,0.11082257904247471,0.4432903154024042,1.950882063834214,1.015826200238706e-09,,,0,0,0,0,2729987.098184517
3800,0.03204698533941745,0.1281879413576698,0.5127517644478811,2.0917015203821703,1.0080548144399616e-09,,,0,0,0,0,2729987.098184517
3801,0.03376468519877661,0.13505874079510644,0.540234962462391,2.481522443113827,9.751466991858647e-10,,,0,0,0,0,2729987.098184517
3802,0.03908874515785484,0.15635498063141937,0.6254199215802282,2.85463166639928,9.658416493831042e-10,,,0,0,0,0,2729987.098184517
3803,0.037618492926079584,0.15047397170431834,0.6018958861001839,3.197899718593339,9.34944527325663e-10,,,0,0,0,0,2729987.098184517
3804,0.038489996788289696,0.15395998715315878,0.6158399477380898,3.2807000396274373,9.205642725183149e-10,,,0,0,0,0,2729987.098184517
3805,0.0444006670242536,0.1776026680970144,0.710410670774118,3.2890532820264458,9.851640137436422e-10,,,0,0,0,0,2729987.098184517
3806,0.03433078116342681,0.13732312465370725,0.5492924966555768,3.3917287106213454,1.085477881338123e-09,,,0,0,0,0,2729987.098184517
3807,0.044223872884254306,0.17689549153701722,0.7075819652298732,3.2642077912350618,1.0682756062155724e-09,,,0,0,0,0,2729987.098184517
3808,0.04442447172318389,0.17769788689273555,0.7107915470897651,3.351398517229325,1.0127908033892646e-09,,,0,0,0,0,2729987.098184517
3809,0.03663005025531641,0.14652020102126564,0.5860808032315921,2.944666723372343,9.93184230611237e-10,,,0,0,0,0,2729987.098184517
3810,0.041859074505303455,0.16743629802121382,0.6697451910793608,2.8210081110992156,9.9006267879213e-10,,,0,0,0,0,2729987.098184517
3811,0.03776033617610008,0.1510413447044003,0.6041653778880284,2.549778459956628,9.794661091004262e-10,,,0,0,0,0,2729987.098184517
3812,0.03585810838557185,0.1434324335422874,0.5737297330363613,2.153651390995276,9.905657565269157e-10,,,0,0,0,0,2729987.098184517
3813,0.011470391589412515,0.04588156635765006,0.1835262650474362,0.6081777979955434,9.46671443835355e-10,,,0,0,0,0,2729987.098184517
3814,0.011490909387463687,0.04596363754985475,0.1838545494850974,0.4604909297919536,9.421243491166532e-10,,,0,0,0,0,2729987.098184517
