Time,electricity_production,heat_production,fuel_consumed,heat_to_elec,electrical_efficiency,thermal_efficiency,fuel_blend_ng,fuel_blend_h2,fuel_blend_biomass,fuel_energy,invest_h2,invest_time,active_h2_blending,invest_eb,invest_time_eb,active_eb,heat_to_plant,elec_to_plant,useful_heat,useful_elec,purchased_electricity,heat_stored,heat_withdrawn,heat_over_production,electricity_over_production,ramp_rate,refrigeration_produced,heat_used_for_cooling,elec_used_for_cooling,co2_emissions,total_emissions_per_interval,carbon_credits,credits_purchased,credits_earned,credits_sold,exceeds_cap,credits_held,emissions_difference,credits_used_to_offset,below_cap,invest_ccs,invest_time_ccs,active_ccs,transport_cost,captured_co2,uncaptured_co2,ccs_energy_penalty,total_fuel_co2_active_ccs
321,1696.2666091057592,6785.066436423037,9046.75524856405,0.0,1,1,0.0,1.0,0.0,1.0,1.0,-0.0,1.0,0.0,-0.0,0.0,5817.990247595801,1696.2666091057592,5800.726779083908,1696.2666091057592,0.0,0.0,246.0849143347823,984.3396573391292,0.0,5000,423.1159546219922,211.5579773109961,0.0,0,7589.037224341324,4847.493168522019,0,0.0,0.0,0,0.0,0,0.0,1.0,-0.0,-0.0,0.0,0.0,0.0,630.935104971281,0.0,0.0
322,1641.2495764365344,6564.998305746138,8753.331074328184,0.0,1,1,0.0,1.0,0.0,1.0,1.0,-0.0,1.0,0.0,-0.0,0.0,5885.480606432077,1641.2495764365344,5906.192511165189,1641.2495764365344,0.0,0.0,164.70144864523718,658.8057945809487,0.0,5000,412.2505162229209,206.12525811146045,0.0,0,7589.037224341324,4847.493168522019,0,0.0,0.0,0,0.0,0,0.0,1.0,-0.0,-0.0,0.0,0.0,0.0,625.0666214865637,0.0,0.0
323,1691.9444901545685,6767.777960618274,9023.703947491033,0.0,1,1,0.0,1.0,0.0,1.0,1.0,-0.0,1.0,0.0,-0.0,0.0,6538.217404645636,1691.9444901545685,6626.149664979101,1691.9444901545685,0.0,0.0,35.407073909793326,141.6282956391733,0.0,5000,422.5431891534479,211.27159457672394,0.0,0,7589.037224341324,4847.493168522019,0,0.0,0.0,0,0.0,0,0.0,1.0,-0.0,-0.0,0.0,0.0,0.0,630.4740789498206,0.0,0.0
324,1786.385372398223,7145.541489592892,9527.388652790522,0.0,1,1,0.0,1.0,0.0,1.0,1.0,-0.0,1.0,0.0,-0.0,0.0,7061.915296444083,1695.8166888617045,7145.541489592892,1786.385372398223,0.0,0.0,0.0,0.0,0.0,5000,425.0734561317518,167.25238629761796,90.56868353651589,0,7597.921198307784,5105.366628752042,0,0.0,0.0,0,0.0,0,0.0,1.0,-0.0,-0.0,0.0,0.0,0.0,640.5477730558105,0.0,0.0
325,1697.2313214845326,6788.92528593813,9051.90038125084,0.0,1,1,0.0,1.0,0.0,1.0,1.0,-0.0,1.0,0.0,-0.0,0.0,6733.342051520297,1533.0953819574595,6788.92528593813,1697.2313214845326,0.0,0.0,0.0,0.0,0.0,5000,386.4688771984027,111.16646883566628,164.13593952707015,0,7597.921198307784,5105.366628752042,0,0.0,0.0,0,0.0,0,0.0,1.0,-0.0,-0.0,0.0,0.0,0.0,631.0380076250168,0.0,0.0
326,1950.9899541426062,7803.959816570425,10405.279755427233,0.0,1,1,0.0,1.0,0.0,1.0,1.0,-0.0,1.0,0.0,-0.0,0.0,7762.3086830622415,1692.2291008121288,7803.959816570425,1950.9899541426062,0.0,0.0,0.0,0.0,0.0,5000,425.3653873632104,83.3022670163665,258.7608533304774,0,7597.921198307784,5105.366628752042,0,0.0,0.0,0,0.0,0,0.0,1.0,-0.0,-0.0,0.0,0.0,0.0,658.1055951085447,0.0,0.0
327,1760.674497106336,7042.697988425344,9390.263984567126,0.0,1,1,0.0,1.0,0.0,1.0,1.0,-0.0,1.0,0.0,-0.0,0.0,6994.937527455219,1559.9558471043924,7042.697988425344,1760.674497106336,0.0,0.0,0.0,0.0,0.0,5000,391.7604938824457,95.520921940251,200.7186500019437,0,7597.921198307784,5105.366628752042,0,0.0,0.0,0,0.0,0,0.0,1.0,-0.0,-0.0,0.0,0.0,0.0,637.8052796913425,0.0,0.0
328,1892.2399513068704,7568.959805227481,10091.946406969975,0.0,1,1,0.0,1.0,0.0,1.0,1.0,-0.0,1.0,0.0,-0.0,0.0,7512.722521571695,1693.9444779767548,7568.959805227481,1892.2399513068704,0.0,0.0,0.0,0.0,0.0,5000,423.2446079532603,112.47456731157237,198.29547333011556,0,7597.921198307784,5105.366628752042,0,0.0,0.0,0,0.0,0,0.0,1.0,-0.0,-0.0,0.0,0.0,0.0,651.8389281393995,0.0,0.0
329,1726.4103566464535,6905.641426585814,9207.52190211442,0.0,1,1,0.0,1.0,0.0,1.0,1.0,-0.0,1.0,0.0,-0.0,0.0,6825.612634691194,1637.1099625697943,6905.641426585814,1726.4103566464535,0.0,0.0,0.0,0.0,0.0,5000,409.4155616551409,160.05758378923986,89.30039407666118,0,7597.921198307784,5105.366628752042,0,0.0,0.0,0,0.0,0,0.0,1.0,-0.0,-0.0,0.0,0.0,0.0,634.1504380422884,0.0,0.0
330,1423.6720582792525,5694.68823311701,7592.917644156013,0.0,1,1,0.0,1.0,0.0,1.0,1.0,-0.0,1.0,0.0,-0.0,0.0,5069.185028627546,1423.6720582792525,5081.571422302988,1423.6720582792525,0.0,0.0,153.27920270350546,613.1168108140218,0.0,5000,356.1039801087839,178.05199005439195,0.0,0,7597.921198307784,5105.366628752042,0,0.0,0.0,0,0.0,0,0.0,1.0,-0.0,-0.0,0.0,0.0,0.0,601.8583528831202,0.0,0.0
331,1693.1893172665218,6772.757269066087,9030.343025421449,0.0,1,1,0.0,1.0,0.0,1.0,1.0,-0.0,1.0,0.0,-0.0,0.0,6069.387971580381,1693.1893172665218,6090.651983080758,1693.1893172665218,0.0,0.0,170.52632149633223,682.1052859853289,0.0,5000,426.1086889941733,213.05434449708665,0.0,0,7597.921198307784,5105.366628752042,0,0.0,0.0,0,0.0,0,0.0,1.0,-0.0,-0.0,0.0,0.0,0.0,630.606860508429,0.0,0.0
332,1639.1942322797815,6556.776929119126,8742.369238825502,0.0,1,1,0.0,1.0,0.0,1.0,1.0,-0.0,1.0,0.0,-0.0,0.0,5616.637726622904,1639.1942322797815,5599.722900598774,1639.1942322797815,0.0,0.0,239.2635071300881,957.0540285203524,0.0,5000,410.8677101636553,205.43385508182766,0.0,0,7597.921198307784,5105.366628752042,0,0.0,0.0,0,0.0,0,0.0,1.0,-0.0,-0.0,0.0,0.0,0.0,624.84738477651,0.0,0.0
333,1697.9092528324093,6791.637011329637,9055.516015106183,0.0,1,1,0.0,1.0,0.0,1.0,1.0,-0.0,1.0,0.0,-0.0,0.0,5815.11337996893,1697.9092528324093,5796.970390767424,1697.9092528324093,0.0,0.0,248.6666551405533,994.6666205622132,0.0,5000,424.7613534750803,212.38067673754014,0.0,0,7597.921198307784,5105.366628752042,0,0.0,0.0,0,0.0,0,0.0,1.0,-0.0,-0.0,0.0,0.0,0.0,631.1103203021237,0.0,0.0
334,1640.6147313763972,6562.458925505589,8749.945234007451,0.0,1,1,0.0,1.0,0.0,1.0,1.0,-0.0,1.0,0.0,-0.0,0.0,5895.041180059309,1640.6147313763972,5916.985908311252,1640.6147313763972,0.0,0.0,161.36825429858413,645.4730171943365,0.0,5000,410.5154216049405,205.25771080247026,0.0,0,7597.921198307784,5105.366628752042,0,0.0,0.0,0,0.0,0,0.0,1.0,-0.0,-0.0,0.0,0.0,0.0,624.998904680149,0.0,0.0
335,1697.0001890160925,6788.00075606437,9050.667674752493,0.0,1,1,0.0,1.0,0.0,1.0,1.0,-0.0,1.0,0.0,-0.0,0.0,6552.264949001933,1697.0001890160925,6639.657567669438,1697.0001890160925,0.0,0.0,37.08579709873288,148.34318839493153,0.0,5000,423.7420688674858,211.8710344337429,0.0,0,7597.921198307784,5105.366628752042,0,0.0,0.0,0,0.0,0,0.0,1.0,-0.0,-0.0,0.0,0.0,0.0,631.0133534950498,0.0,0.0
336,1787.7513478356962,7151.005391342785,9534.673855123712,0.0,1,1,0.0,1.0,0.0,1.0,1.0,-0.0,1.0,0.0,-0.0,0.0,7067.999762298829,1695.0878290399746,7151.005391342785,1787.7513478356962,0.0,0.0,0.0,0.0,0.0,5000,424.68603497154254,166.0112580879104,92.66351879572176,0,7596.971425563033,5331.981380067468,0,0.0,0.0,0,0.0,0,0.0,1.0,-0.0,-0.0,0.0,0.0,0.0,640.6934771024743,0.0,0.0
337,1706.806196197264,6827.224784789056,9102.96637971874,0.0,1,1,0.0,1.0,0.0,1.0,1.0,-0.0,1.0,0.0,-0.0,0.0,6776.562188823064,1527.0297984528042,6827.224784789056,1706.806196197264,0.0,0.0,0.0,0.0,0.0,5000,382.42678160842513,101.32519193198294,179.77639774445925,0,7596.971425563033,5331.981380067468,0,0.0,0.0,0,0.0,0,0.0,1.0,-0.0,-0.0,0.0,0.0,0.0,632.0593275943748,0.0,0.0
338,1951.4181922939626,7805.672769175851,10407.563692234467,0.0,1,1,0.0,1.0,0.0,1.0,1.0,-0.0,1.0,0.0,-0.0,0.0,7765.355343086324,1690.5515103377288,7805.672769175851,1951.4181922939626,0.0,0.0,0.0,0.0,0.0,5000,422.13638631434026,80.63485217905318,260.8666819562339,0,7596.971425563033,5331.981380067468,0,0.0,0.0,0,0.0,0,0.0,1.0,-0.0,-0.0,0.0,0.0,0.0,658.1512738446896,0.0,0.0
339,1887.8509932085597,7551.403972834239,10068.538630445652,0.0,1,1,0.0,1.0,0.0,1.0,1.0,-0.0,1.0,0.0,-0.0,0.0,7512.092930419784,1635.2615032913525,7551.403972834239,1887.8509932085597,0.0,0.0,0.0,0.0,0.0,5000,409.8336595750257,78.62208482890921,252.5894899172073,0,7596.971425563033,5331.981380067468,0,0.0,0.0,0,0.0,0,0.0,1.0,-0.0,-0.0,0.0,0.0,0.0,651.3707726089131,0.0,0.0
340,1892.8360184901635,7571.344073960654,10095.12543194754,0.0,1,1,0.0,1.0,0.0,1.0,1.0,-0.0,1.0,0.0,-0.0,0.0,7515.40315447152,1693.7141925173005,7571.344073960654,1892.8360184901635,0.0,0.0,0.0,0.0,0.0,5000,422.8855039293979,111.88183897826744,199.121825972863,0,7596.971425563033,5331.981380067468,0,0.0,0.0,0,0.0,0,0.0,1.0,-0.0,-0.0,0.0,0.0,0.0,651.9025086389508,0.0,0.0
341,1730.8739913490242,6923.495965396097,9231.327953861462,0.0,1,1,0.0,1.0,0.0,1.0,1.0,-0.0,1.0,0.0,-0.0,0.0,6843.448369969468,1640.190126668765,6923.495965396097,1730.8739913490242,0.0,0.0,0.0,0.0,0.0,5000,410.8742463867753,160.0951908532573,90.68386468026074,0,7596.971425563033,5331.981380067468,0,0.0,0.0,0,0.0,0,0.0,1.0,-0.0,-0.0,0.0,0.0,0.0,634.6265590772292,0.0,0.0
342,1430.2930185168684,5721.172074067474,7628.229432089965,0.0,1,1,0.0,1.0,0.0,1.0,1.0,-0.0,1.0,0.0,-0.0,0.0,5086.454920256734,1430.2930185168684,5097.595811316324,1430.2930185168684,0.0,0.0,155.89406568778736,623.5762627511494,0.0,5000,356.3516956139373,178.17584780696865,0.0,0,7596.971425563033,5331.981380067468,0,0.0,0.0,0,0.0,0,0.0,1.0,-0.0,-0.0,0.0,0.0,0.0,602.5645886417993,0.0,0.0
343,1621.910975850332,6487.643903401328,8650.19187120177,0.0,1,1,0.0,1.0,0.0,1.0,1.0,-0.0,1.0,0.0,-0.0,0.0,5718.010678042928,1621.910975850332,5724.795317523111,1621.910975850332,0.0,0.0,190.71214646955423,762.8485858782169,0.0,5000,408.5628508598464,204.2814254299232,0.0,0,7596.971425563033,5331.981380067468,0,0.0,0.0,0,0.0,0,0.0,1.0,-0.0,-0.0,0.0,0.0,0.0,623.0038374240354,0.0,0.0
344,1645.5799640101,6582.3198560404,8776.426474720532,0.0,1,1,0.0,1.0,0.0,1.0,1.0,-0.0,1.0,0.0,-0.0,0.0,5626.336335386591,1645.5799640101,5607.097754552824,1645.5799640101,0.0,0.0,243.80552537189396,975.2221014875759,0.0,5000,410.6567274087217,205.32836370436084,0.0,0,7596.971425563033,5331.981380067468,0,0.0,0.0,0,0.0,0,0.0,1.0,-0.0,-0.0,0.0,0.0,0.0,625.5285294944107,0.0,0.0
345,1693.8852165841952,6775.540866336781,9034.054488449041,0.0,1,1,0.0,1.0,0.0,1.0,1.0,-0.0,1.0,0.0,-0.0,0.0,5817.611196900711,1693.8852165841952,5802.235114002641,1693.8852165841952,0.0,0.0,243.32643808353487,973.3057523341395,0.0,5000,425.14854457478987,212.57427228739493,0.0,0,7596.971425563033,5331.981380067468,0,0.0,0.0,0,0.0,0,0.0,1.0,-0.0,-0.0,0.0,0.0,0.0,630.6810897689808,0.0,0.0
346,1645.1199307780687,6580.479723112275,8773.9729641497,0.0,1,1,0.0,1.0,0.0,1.0,1.0,-0.0,1.0,0.0,-0.0,0.0,5870.459353294664,1645.1199307780687,5886.727062108367,1645.1199307780687,0.0,0.0,173.4381652509769,693.7526610039076,0.0,5000,411.9471657567671,205.97358287838355,0.0,0,7596.971425563033,5331.981380067468,0,0.0,0.0,0,0.0,0,0.0,1.0,-0.0,-0.0,0.0,0.0,0.0,625.479459282994,0.0,0.0
347,1602.2812695391972,6409.125078156789,8545.500104209052,0.0,1,1,0.0,1.0,0.0,1.0,1.0,-0.0,1.0,0.0,-0.0,0.0,6030.293848015192,1602.2812695391972,6090.153620582373,1602.2812695391972,0.0,0.0,79.7428643936039,318.9714575744156,0.0,5000,398.9248190559288,199.4624095279644,0.0,0,7596.971425563033,5331.981380067468,0,0.0,0.0,0,0.0,0,0.0,1.0,-0.0,-0.0,0.0,0.0,0.0,620.9100020841811,0.0,0.0
348,1788.4510275702182,7153.804110280873,9538.405480374497,0.0,1,1,0.0,1.0,0.0,1.0,1.0,-0.0,1.0,0.0,-0.0,0.0,7070.41635816714,1698.6118667988694,7153.804110280873,1788.4510275702182,0.0,0.0,0.0,0.0,0.0,5000,423.39016922628105,166.77550422746612,89.83916077134884,0,7596.7499241644955,5539.678886751504,0,0.0,0.0,0,0.0,0,0.0,1.0,-0.0,-0.0,-0.0,0.0,0.0,640.7681096074899,0.0,0.0
349,1707.3128603727937,6829.251441491175,9105.6685886549,0.0,1,1,0.0,1.0,0.0,1.0,1.0,-0.0,1.0,0.0,-0.0,0.0,6777.414043524511,1530.169560421608,6829.251441491175,1707.3128603727937,0.0,0.0,0.0,0.0,0.0,5000,384.49289181784025,103.67479593332725,177.14329995118575,0,7596.7499241644955,5539.678886751504,0,0.0,0.0,0,0.0,0,0.0,1.0,-0.0,-0.0,-0.0,0.0,0.0,632.113371773098,0.0,0.0
350,1948.8863436605222,7795.545374642089,10394.060499522786,0.0,1,1,0.0,1.0,0.0,1.0,1.0,-0.0,1.0,0.0,-0.0,0.0,7752.835639626763,1694.5415233663532,7795.545374642089,1948.8863436605222,0.0,0.0,0.0,0.0,0.0,5000,425.1837603554749,85.41947003065292,254.34482029416904,0,7596.7499241644955,5539.678886751504,0,0.0,0.0,0,0.0,0,0.0,1.0,-0.0,-0.0,-0.0,0.0,0.0,657.8812099904558,0.0,0.0
351,1891.116653969847,7564.466615879388,10085.955487839185,0.0,1,1,0.0,1.0,0.0,1.0,1.0,-0.0,1.0,0.0,-0.0,0.0,7525.089464848375,1638.4663252865348,7564.466615879388,1891.116653969847,0.0,0.0,0.0,0.0,0.0,5000,410.15893280736464,78.75430206202617,252.6503286833123,0,7596.7499241644955,5539.678886751504,0,0.0,0.0,0,0.0,0,0.0,1.0,-0.0,-0.0,-0.0,0.0,0.0,651.7191097567837,0.0,0.0
352,1889.8365379733034,7559.346151893214,10079.128202524285,0.0,1,1,0.0,1.0,0.0,1.0,1.0,-0.0,1.0,0.0,-0.0,0.0,7500.988106176472,1696.6824106698996,7559.346151893214,1889.8365379733034,0.0,0.0,0.0,0.0,0.0,5000,426.5863101703708,116.71609143348344,193.1541273034039,0,7596.7499241644955,5539.678886751504,0,0.0,0.0,0,0.0,0,0.0,1.0,-0.0,-0.0,-0.0,0.0,0.0,651.5825640504858,0.0,0.0
353,1728.4387642641266,6913.755057056506,9218.340076075341,0.0,1,1,0.0,1.0,0.0,1.0,1.0,-0.0,1.0,0.0,-0.0,0.0,6832.959249484142,1641.282048930458,6913.755057056506,1728.4387642641266,0.0,0.0,0.0,0.0,0.0,5000,410.3399456231266,161.59161514472896,87.1567153336687,0,7596.7499241644955,5539.678886751504,0,0.0,0.0,0,0.0,0,0.0,1.0,-0.0,-0.0,-0.0,0.0,0.0,634.3668015215069,0.0,0.0
354,1316.5786783900985,5266.314713560394,7021.752951413859,0.0,1,1,0.0,1.0,0.0,1.0,1.0,-0.0,1.0,0.0,-0.0,0.0,4489.8969213282735,1316.5786783900985,4473.215526414552,1316.5786783900985,0.0,0.0,198.27479678646046,793.0991871458418,0.0,5000,329.8240139180345,164.91200695901725,0.0,0,7596.7499241644955,5539.678886751504,0,0.0,0.0,0,0.0,0,0.0,1.0,-0.0,-0.0,-0.0,0.0,0.0,590.4350590282771,0.0,0.0
355,1695.4776948101342,6781.910779240537,9042.54770565405,0.0,1,1,0.0,1.0,0.0,1.0,1.0,-0.0,1.0,0.0,-0.0,0.0,6084.499307798816,1695.4776948101342,6105.932381389674,1695.4776948101342,0.0,0.0,168.99459946271554,675.9783978508622,0.0,5000,423.721493288864,211.860746644432,0.0,0,7596.7499241644955,5539.678886751504,0,0.0,0.0,0,0.0,0,0.0,1.0,-0.0,-0.0,-0.0,0.0,0.0,630.8509541130807,0.0,0.0
356,1594.9812232268364,6379.924892907346,8506.566523876461,0.0,1,1,0.0,1.0,0.0,1.0,1.0,-0.0,1.0,0.0,-0.0,0.0,5387.277927603466,1594.9812232268364,5359.199600630213,1594.9812232268364,0.0,0.0,255.18132306928305,1020.7252922771322,0.0,5000,398.04933824555263,199.02466912277632,0.0,0,7596.7499241644955,5539.678886751504,0,0.0,0.0,0,0.0,0,0.0,1.0,-0.0,-0.0,-0.0,0.0,0.0,620.1313304775292,0.0,0.0
357,1691.7453889764631,6766.9815559058525,9022.642074541136,0.0,1,1,0.0,1.0,0.0,1.0,1.0,-0.0,1.0,0.0,-0.0,0.0,5817.729426672932,1691.7453889764631,5803.293431731572,1691.7453889764631,0.0,0.0,240.9220310435701,963.6881241742803,0.0,5000,424.1000823216999,212.05004116084996,0.0,0,7596.7499241644955,5539.678886751504,0,0.0,0.0,0,0.0,0,0.0,1.0,-0.0,-0.0,-0.0,0.0,0.0,630.4528414908224,0.0,0.0
358,1644.4706991123203,6577.882796449281,8770.510395265708,0.0,1,1,0.0,1.0,0.0,1.0,1.0,-0.0,1.0,0.0,-0.0,0.0,5889.943784671461,1644.4706991123203,5908.906731440316,1644.4706991123203,0.0,0.0,167.24401625224118,668.9760650089647,0.0,5000,410.3398195799068,205.1699097899534,0.0,0,7596.7499241644955,5539.678886751504,0,0.0,0.0,0,0.0,0,0.0,1.0,-0.0,-0.0,-0.0,0.0,0.0,625.4102079053138,0.0,0.0
359,1697.2346667154882,6788.938666861953,9051.918222482604,0.0,1,1,0.0,1.0,0.0,1.0,1.0,-0.0,1.0,0.0,-0.0,0.0,6522.922911877097,1697.2346667154882,6606.617636303368,1697.2346667154882,0.0,0.0,45.580257639646106,182.32103055858443,0.0,5000,425.93941298437886,212.96970649218943,0.0,0,7596.7499241644955,5539.678886751504,0,0.0,0.0,0,0.0,0,0.0,1.0,-0.0,-0.0,-0.0,0.0,0.0,631.0383644496517,0.0,0.0
